"Data file recorded 2020/12/4  9:54:43"
  index,   time,    ref,ctrl_LR,ctrl_FB,ctrl_UD,ctrl_YA,  pitch,   roll,    yaw,    vgx,    vgy,    vgz,   templ,   temph,    tof,      h,    bat,   baro,   time,    agx,    agy,    agz
386.000, 38.880,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,  7.000,  0.000,  0.000,  0.000, 75.000, 78.000, 74.000, 20.000,100.000,-18.240, 50.000,  1.000, 19.000,-1010.000
387.000, 38.982,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, -1.000,  0.000,  0.000,  0.000, 75.000, 78.000, 74.000, 20.000,100.000,-18.250, 50.000,-23.000, 26.000,-1009.000
388.000, 39.085,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-10.000,  0.000,  0.000,  0.000, 75.000, 78.000, 74.000, 20.000,100.000,-18.290, 50.000, -2.000, 28.000,-987.000
389.000, 39.188,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-19.000,  0.000,  0.000,  0.000, 75.000, 78.000, 74.000, 20.000,100.000,-18.220, 50.000,-12.000, 15.000,-982.000
390.000, 39.290,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-28.000,  0.000,  0.000,  0.000, 75.000, 77.000, 74.000, 20.000,100.000,-18.270, 50.000,-11.000,  2.000,-996.000
391.000, 39.390,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-37.000,  0.000,  0.000,  0.000, 75.000, 77.000, 74.000, 20.000,100.000,-18.330, 50.000, -5.000, -4.000,-984.000
392.000, 39.493,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-46.000,  0.000,  0.000,  0.000, 75.000, 77.000, 73.000, 20.000,100.000,-18.280, 50.000,-10.000,  7.000,-1006.000
393.000, 39.595,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-55.000,  0.000,  0.000,  0.000, 75.000, 77.000, 74.000, 20.000,100.000,-18.270, 50.000,-36.000,  2.000,-994.000
394.000, 39.697,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-64.000,  0.000,  0.000,  0.000, 75.000, 77.000, 74.000, 20.000,100.000,-18.300, 50.000,-10.000, -8.000,-1003.000
395.000, 39.800,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-73.000,  0.000,  0.000,  0.000, 75.000, 77.000, 73.000, 20.000,100.000,-18.260, 50.000,-16.000, 18.000,-1008.000
396.000, 39.902,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-82.000,  0.000,  0.000,  0.000, 75.000, 77.000, 73.000, 20.000,100.000,-18.300, 51.000, -6.000, -1.000,-1008.000
397.000, 40.004,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-91.000,  0.000,  0.000,  0.000, 75.000, 77.000, 73.000, 20.000,100.000,-18.360, 51.000, -7.000,-13.000,-991.000
398.000, 40.105,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-100.000,  0.000,  0.000,  0.000, 75.000, 77.000, 73.000, 20.000,100.000,-18.370, 51.000,-12.000, 13.000,-1017.000
399.000, 40.208,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-109.000,  0.000,  0.000,  0.000, 75.000, 77.000, 73.000, 20.000,100.000,-18.310, 51.000,-16.000,-14.000,-990.000
400.000, 40.310,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-117.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.310, 51.000,-13.000, -6.000,-1002.000
401.000, 40.412,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-126.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.300, 51.000,-10.000,-11.000,-1001.000
402.000, 40.515,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-135.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.250, 51.000,  0.000,-14.000,-994.000
403.000, 40.620,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-144.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.340, 51.000, -9.000,  1.000,-999.000
404.000, 40.723,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-152.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.350, 51.000,-11.000, -2.000,-1016.000
405.000, 40.773,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-161.000,  0.000,  0.000,  0.000, 74.000, 76.000, 74.000, 20.000,100.000,-18.310, 51.000,-16.000, -5.000,-1001.000
406.000, 40.872,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-169.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.360, 52.000, -6.000, -1.000,-984.000
407.000, 40.974,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-178.000,  0.000,  0.000,  0.000, 74.000, 76.000, 74.000, 20.000,100.000,-18.290, 52.000,-31.000,  2.000,-992.000
408.000, 41.076,  1.000,  0.000,  0.000,  0.000,100.000,  0.000,  0.000,173.000,  0.000,  0.000,  0.000, 74.000, 76.000, 74.000, 20.000,100.000,-18.310, 52.000,-15.000,  9.000,-1010.000
409.000, 41.178,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,166.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.380, 52.000,  4.000,-39.000,-1022.000
410.000, 41.281,  1.000,  0.000,  0.000,  0.000,-100.000, -1.000,  0.000,167.000,  0.000,  0.000,  0.000, 75.000, 77.000, 74.000, 20.000,100.000,-18.320, 52.000,-40.000, 14.000,-1018.000
411.000, 41.383,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,159.000,  0.000,  0.000,  0.000, 75.000, 77.000, 74.000, 20.000,100.000,-18.320, 52.000,-11.000,-14.000,-971.000
412.000, 41.486,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,151.000,  0.000,  0.000,  0.000, 75.000, 77.000, 73.000, 20.000,100.000,-18.350, 52.000, -6.000, -5.000,-985.000
413.000, 41.587,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,143.000,  0.000,  0.000,  0.000, 75.000, 77.000, 73.000, 20.000,100.000,-18.380, 52.000,-11.000,-21.000,-998.000
414.000, 41.689,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,135.000,  0.000,  0.000,  0.000, 75.000, 77.000, 73.000, 20.000,100.000,-18.320, 52.000, -3.000, -4.000,-987.000
415.000, 41.790,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,126.000,  0.000,  0.000,  0.000, 75.000, 77.000, 73.000, 20.000,100.000,-18.330, 52.000,  1.000,-14.000,-1011.000
416.000, 41.892,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,118.000,  0.000,  0.000,  0.000, 75.000, 77.000, 72.000, 20.000,100.000,-18.310, 53.000,  8.000,-11.000,-1004.000
417.000, 42.005,  1.000,  0.000,  0.000,  0.000,-5512.438,  0.000,  1.000,109.000,  0.000,  0.000,  0.000, 75.000, 77.000, 72.000, 20.000,100.000,-18.290, 53.000,-14.000,  7.000,-1008.000
418.000, 42.097,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,100.000,  0.000,  0.000,  0.000, 75.000, 77.000, 72.000, 20.000,100.000,-18.320, 53.000, -9.000, -7.000,-1008.000
419.000, 42.200,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000, 92.000,  0.000,  0.000,  0.000, 75.000, 77.000, 72.000, 20.000,100.000,-18.260, 53.000, 12.000,-23.000,-995.000
420.000, 42.302,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000, 83.000,  0.000,  0.000,  0.000, 74.000, 77.000, 72.000, 20.000,100.000,-18.310, 53.000, 22.000,-26.000,-1012.000
421.000, 42.404,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000, 74.000,  0.000,  0.000,  0.000, 74.000, 77.000, 72.000, 20.000,100.000,-18.230, 53.000,  4.000,  2.000,-1019.000
422.000, 42.505,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 65.000,  0.000,  0.000,  0.000, 74.000, 77.000, 72.000, 20.000,100.000,-18.300, 53.000, 16.000,  0.000,-1003.000
423.000, 42.608,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 74.000, 77.000, 72.000, 20.000,100.000,-18.330, 53.000, 17.000, -4.000,-997.000
424.000, 42.710,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 47.000,  0.000,  0.000,  0.000, 74.000, 77.000, 72.000, 20.000,100.000,-18.330, 53.000,  6.000, -5.000,-1008.000
425.000, 42.813,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 38.000,  0.000,  0.000,  0.000, 74.000, 77.000, 72.000, 20.000,100.000,-18.240, 53.000, 13.000,-10.000,-1009.000
426.000, 42.914,  1.000,  0.000,  0.000,  0.000,-100.000,  1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 74.000, 77.000, 72.000, 20.000,100.000,-18.280, 54.000, 28.000,  9.000,-1009.000
427.000, 43.015,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 20.000,  0.000,  0.000,  0.000, 74.000, 77.000, 72.000, 20.000,100.000,-18.300, 54.000, -1.000, 16.000,-998.000
428.000, 43.120,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 11.000,  0.000,  0.000,  0.000, 74.000, 77.000, 72.000, 20.000,100.000,-18.320, 54.000,  4.000,  1.000,-993.000
429.000, 43.221,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,  2.000,  0.000,  0.000,  0.000, 74.000, 77.000, 72.000, 20.000,100.000,-18.320, 54.000,  8.000, -5.000,-1005.000
430.000, 43.323,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, -6.000,  0.000,  0.000,  0.000, 75.000, 77.000, 73.000, 20.000,100.000,-18.320, 54.000, 20.000, 18.000,-991.000
431.000, 43.423,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-15.000,  0.000,  0.000,  0.000, 75.000, 77.000, 72.000, 20.000,100.000,-18.250, 54.000, -1.000, 18.000,-987.000
432.000, 43.525,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-24.000,  0.000,  0.000,  0.000, 75.000, 77.000, 73.000, 20.000,100.000,-18.250, 54.000, -5.000, 32.000,-1006.000
433.000, 43.629,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-33.000,  0.000,  0.000,  0.000, 75.000, 77.000, 73.000, 20.000,100.000,-18.220, 54.000,  0.000,  9.000,-988.000
434.000, 43.730,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-42.000,  0.000,  0.000,  0.000, 75.000, 77.000, 72.000, 20.000,100.000,-18.250, 54.000, -7.000, 17.000,-1004.000
435.000, 43.842,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-51.000,  0.000,  0.000,  0.000, 75.000, 77.000, 72.000, 20.000,100.000,-18.210, 54.000,  1.000, 27.000,-1009.000
436.000, 43.934,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-59.000,  0.000,  0.000,  0.000, 75.000, 77.000, 72.000, 20.000,100.000,-18.320, 55.000,  3.000, 21.000,-1000.000
437.000, 44.035,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-68.000,  0.000,  0.000,  0.000, 75.000, 77.000, 73.000, 20.000,100.000,-18.240, 55.000,-10.000,  2.000,-996.000
438.000, 44.138,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-77.000,  0.000,  0.000,  0.000, 75.000, 77.000, 72.000, 20.000,100.000,-18.180, 55.000, -9.000, 10.000,-1000.000
439.000, 44.242,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-86.000,  0.000,  0.000,  0.000, 75.000, 77.000, 72.000, 20.000,100.000,-18.250, 55.000,-26.000,-19.000,-1008.000
440.000, 44.346,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-95.000,  0.000,  0.000,  0.000, 73.000, 77.000, 73.000, 20.000,100.000,-18.250, 55.000,-25.000,  2.000,-1001.000
441.000, 44.451,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-104.000,  0.000,  0.000,  0.000, 73.000, 77.000, 73.000, 20.000,100.000,-18.320, 55.000, -8.000,  0.000,-1006.000
442.000, 44.502,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-113.000,  0.000,  0.000,  0.000, 73.000, 77.000, 73.000, 20.000,100.000,-18.270, 55.000,-25.000, 18.000,-1010.000
443.000, 44.596,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-121.000,  0.000,  0.000,  0.000, 73.000, 77.000, 73.000, 20.000,100.000,-18.290, 55.000,-18.000, 11.000,-998.000
444.000, 44.698,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-131.000,  0.000,  0.000,  0.000, 73.000, 77.000, 72.000, 20.000,100.000,-18.250, 55.000,  0.000,-13.000,-1000.000
445.000, 44.800,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-140.000,  0.000,  0.000,  0.000, 73.000, 77.000, 73.000, 20.000,100.000,-18.270, 55.000,-23.000,  0.000,-1005.000
446.000, 44.903,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-149.000,  0.000,  0.000,  0.000, 73.000, 77.000, 73.000, 20.000,100.000,-18.310, 56.000,-20.000, -8.000,-1013.000
447.000, 45.129,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-176.000,  0.000,  0.000,  0.000, 73.000, 77.000, 73.000, 20.000,100.000,-18.380, 56.000,  2.000, -6.000,-985.000
448.000, 45.228,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,174.000,  0.000,  0.000,  0.000, 73.000, 77.000, 73.000, 20.000,100.000,-18.360, 56.000, -4.000, 16.000,-1000.000
449.000, 45.331,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,165.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.340, 56.000,-13.000,-18.000,-994.000
450.000, 45.433,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,156.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.280, 56.000, -8.000,-13.000,-989.000
451.000, 45.535,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,147.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.310, 56.000,-11.000,-20.000,-984.000
452.000, 45.638,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,138.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.300, 56.000, -7.000, -8.000,-1009.000
453.000, 45.739,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,130.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.300, 56.000,  6.000,-17.000,-989.000
454.000, 45.841,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,121.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.300, 57.000,  0.000,-19.000,-991.000
455.000, 45.943,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,112.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.280, 57.000, -1.000,-11.000,-999.000
456.000, 46.045,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,103.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.310, 57.000,  2.000,-10.000,-1010.000
457.000, 46.162,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 95.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.350, 57.000,  8.000,-12.000,-1007.000
458.000, 46.248,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 86.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.370, 57.000, 10.000,  0.000,-1000.000
459.000, 46.353,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 77.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.370, 57.000,  6.000, -4.000,-988.000
460.000, 46.453,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 68.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.320, 57.000, 10.000,-10.000,-1001.000
461.000, 46.555,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 59.000,  0.000,  0.000,  0.000, 74.000, 76.000, 74.000, 20.000,100.000,-18.160, 57.000, 10.000, -4.000,-992.000
462.000, 46.657,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 50.000,  0.000,  0.000,  0.000, 74.000, 76.000, 74.000, 20.000,100.000,-18.240, 57.000, 13.000, 17.000,-996.000
463.000, 46.758,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 41.000,  0.000,  0.000,  0.000, 74.000, 76.000, 74.000, 20.000,100.000,-18.210, 57.000, 18.000, 16.000,-988.000
464.000, 46.864,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 32.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.290, 58.000,  6.000, -7.000,-995.000
465.000, 47.023,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 23.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.220, 58.000,  9.000,  0.000,-1001.000
466.000, 47.074,  1.000,  0.000,  0.000,  0.000,-100.000,  1.000,  0.000, 14.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.260, 58.000, 10.000, 13.000,-1018.000
467.000, 47.125,  1.000,  0.000,  0.000,  0.000,-100.000,  1.000,  0.000,  4.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.210, 58.000,  3.000, 17.000,-1011.000
468.000, 47.221,  1.000,  0.000,  0.000,  0.000,-100.000,  1.000,  0.000, -4.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.270, 58.000, 17.000,  6.000,-996.000
469.000, 47.320,  1.000,  0.000,  0.000,  0.000,-100.000,  1.000,  0.000,-13.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.300, 58.000,  5.000, 17.000,-1009.000
470.000, 47.423,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-22.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.280, 58.000, 13.000,-11.000,-1001.000
471.000, 47.525,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-32.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.290, 58.000, 13.000, 10.000,-992.000
472.000, 47.662,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-41.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.230, 58.000,  3.000,-14.000,-997.000
473.000, 47.757,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-50.000,  0.000,  0.000,  0.000, 74.000, 76.000, 72.000, 20.000,100.000,-18.350, 58.000,  4.000, 13.000,-1002.000
474.000, 47.859,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-59.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.320, 59.000,  6.000, 15.000,-985.000
475.000, 47.961,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-68.000,  0.000,  0.000,  0.000, 74.000, 76.000, 73.000, 20.000,100.000,-18.290, 59.000,  0.000, -1.000,-1001.000
476.000, 48.064,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-77.000,  0.000,  0.000,  0.000, 74.000, 76.000, 72.000, 20.000,100.000,-18.280, 59.000,-17.000,  8.000,-998.000
477.000, 48.166,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-86.000,  0.000,  0.000,  0.000, 74.000, 76.000, 72.000, 20.000,100.000,-18.230, 59.000,  3.000,  6.000,-995.000
478.000, 48.267,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-95.000,  0.000,  0.000,  0.000, 74.000, 76.000, 72.000, 20.000,100.000,-18.290, 59.000,-14.000,  0.000,-998.000
479.000, 48.369,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-104.000,  0.000,  0.000,  0.000, 73.000, 75.000, 72.000, 20.000,100.000,-18.320, 59.000,-26.000,-10.000,-1009.000
480.000, 48.471,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,-113.000,  0.000,  0.000,  0.000, 73.000, 75.000, 72.000, 20.000,100.000,-18.310, 59.000,-18.000, 18.000,-1004.000
481.000, 48.574,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-122.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.280, 59.000, -8.000, 19.000,-1014.000
482.000, 48.676,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-130.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.360, 59.000,-16.000, -3.000,-997.000
483.000, 48.780,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-139.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.270, 59.000,-26.000,  0.000,-992.000
484.000, 48.881,  1.000,  0.000,  0.000,  0.000,-100.000, -1.000,  0.000,-148.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.300, 60.000,-23.000,  1.000,-992.000
485.000, 48.982,  1.000,  0.000,  0.000,  0.000,-100.000, -1.000,  0.000,-156.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.380, 60.000,-15.000,  2.000,-986.000
486.000, 49.085,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-165.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.370, 60.000, -5.000, -2.000,-990.000
487.000, 49.137,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-174.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.300, 60.000,-11.000, -7.000,-1004.000
488.000, 49.238,  1.000,  0.000,  0.000,  0.000,-38.000,  0.000,  1.000,176.000,  0.000,  0.000,  0.000, 73.000, 75.000, 73.000, 20.000,100.000,-18.370, 60.000,-12.000,-12.000,-1009.000
489.000, 49.340,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,171.000,  0.000,  0.000,  0.000, 74.000, 75.000, 73.000, 20.000,100.000,-18.340, 60.000, -8.000,-31.000,-1002.000
490.000, 49.442,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,165.000,  0.000,  0.000,  0.000, 74.000, 75.000, 73.000, 20.000,100.000,-18.280, 60.000, -8.000,-10.000,-1005.000
491.000, 49.545,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,157.000,  0.000,  0.000,  0.000, 74.000, 75.000, 73.000, 20.000,100.000,-18.350, 60.000,-10.000,  9.000,-1016.000
492.000, 49.647,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,148.000,  0.000,  0.000,  0.000, 74.000, 75.000, 74.000, 20.000,100.000,-18.430, 60.000,-15.000, -9.000,-1003.000
493.000, 49.750,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,139.000,  0.000,  0.000,  0.000, 74.000, 75.000, 74.000, 20.000,100.000,-18.200, 60.000, 13.000,-29.000,-978.000
494.000, 49.850,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,130.000,  0.000,  0.000,  0.000, 74.000, 75.000, 74.000, 20.000,100.000,-18.320, 61.000,-14.000, -1.000,-999.000
495.000, 49.955,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,122.000,  0.000,  0.000,  0.000, 74.000, 75.000, 74.000, 20.000,100.000,-18.290, 61.000,  1.000,-22.000,-991.000
496.000, 50.057,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,113.000,  0.000,  0.000,  0.000, 74.000, 75.000, 74.000, 20.000,100.000,-18.340, 61.000, 11.000,-29.000,-1003.000
497.000, 50.158,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,104.000,  0.000,  0.000,  0.000, 74.000, 75.000, 74.000, 20.000,100.000,-18.340, 61.000, -5.000,-21.000,-1007.000
498.000, 50.261,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000, 96.000,  0.000,  0.000,  0.000, 74.000, 75.000, 75.000, 20.000,100.000,-18.300, 61.000, 10.000,-29.000,-993.000
499.000, 50.361,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000, 87.000,  0.000,  0.000,  0.000, 73.000, 76.000, 75.000, 20.000,100.000,-18.280, 61.000,  9.000,-25.000,-1004.000
500.000, 50.463,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000, 79.000,  0.000,  0.000,  0.000, 73.000, 76.000, 75.000, 20.000,100.000,-18.190, 61.000, 12.000,-22.000,-975.000
501.000, 50.564,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000, 70.000,  0.000,  0.000,  0.000, 73.000, 76.000, 75.000, 20.000,100.000,-18.300, 61.000, 21.000, -9.000,-993.000
502.000, 50.666,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000, 62.000,  0.000,  0.000,  0.000, 73.000, 76.000, 76.000, 20.000,100.000,-18.270, 61.000, 14.000,-17.000,-989.000
503.000, 50.768,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 53.000,  0.000,  0.000,  0.000, 73.000, 76.000, 76.000, 20.000,100.000,-18.300, 61.000, 12.000,  7.000,-996.000
504.000, 50.870,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 45.000,  0.000,  0.000,  0.000, 73.000, 76.000, 75.000, 20.000,100.000,-18.250, 62.000,  7.000, -7.000,-987.000
505.000, 50.972,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 36.000,  0.000,  0.000,  0.000, 73.000, 76.000, 75.000, 20.000,100.000,-18.240, 62.000,  5.000, -2.000,-987.000
506.000, 51.074,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 28.000,  0.000,  0.000,  0.000, 73.000, 76.000, 75.000, 20.000,100.000,-18.280, 62.000,  0.000,-12.000,-987.000
507.000, 51.177,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 19.000,  0.000,  0.000,  0.000, 73.000, 76.000, 75.000, 20.000,100.000,-18.300, 62.000, 15.000,  8.000,-995.000
